Timestamp;T (°C);CT (°C);H (%)
2023/08/10 00:02:56;17.42;;79.7
2023/08/10 00:22:56;17.25;;82.1
2023/08/10 00:42:56;17.11;;
2023/08/10 01:02:56;17.03;;82.1
2023/08/10 01:22:56;16.92;;82.5
2023/08/10 01:42:55;16.86;;83.5
2023/08/10 02:02:55;16.89;;84.1
2023/08/10 02:22:55;17.14;;80.7
2023/08/10 02:42:55;17.26;;75.5
2023/08/10 03:02:54;17.21;;
2023/08/10 03:22:54;17.34;;81.5
2023/08/10 03:42:54;17.49;;76.6
2023/08/10 04:02:54;17.62;;68.9
2023/08/10 04:22:54;17.32;;75.8
2023/08/10 04:42:53;17.68;;72.6
2023/08/10 05:02:53;17.43;;77.9
2023/08/10 05:22:53;17.14;;81.6
2023/08/10 05:42:53;17.03;;80.3
2023/08/10 06:02:52;16.8;;81.9
2023/08/10 06:22:52;16.68;;84.4
2023/08/10 06:42:52;16.77;;
2023/08/10 07:02:52;16.86;;83.6
2023/08/10 07:22:52;17.12;;81.6
2023/08/10 07:42:51;18.16;;70.9
2023/08/10 08:02:51;19.15;;
2023/08/10 08:22:51;;;61.4
2023/08/10 08:42:51;20.87;;
2023/08/10 09:02:50;21.37;;51.1
2023/08/10 09:22:50;21.81;;50.5
2023/08/10 09:42:50;22.21;;46.9
2023/08/10 10:02:50;22.61;;
2023/08/10 10:22:50;23.21;;41.6
2023/08/10 10:42:49;23.46;;41.2
2023/08/10 11:02:49;24.16;;41.3
2023/08/10 11:22:49;24.25;;40.9
2023/08/10 11:42:49;24.68;;42.2
2023/08/10 12:02:48;25.09;;42.3
2023/08/10 12:22:48;25.51;;42.4
2023/08/10 12:42:48;25.98;;41.2
2023/08/10 13:02:48;26.02;;41.1
2023/08/10 13:22:48;26.43;;39.8
2023/08/10 13:42:47;26.5;;38.8
2023/08/10 14:02:47;26.71;;39.5
2023/08/10 14:22:47;27.09;;41.1
2023/08/10 14:42:47;27.13;;43.4
2023/08/10 15:02:46;26.71;;42.8
2023/08/10 15:22:46;27.01;;42.4
2023/08/10 15:42:46;27.2;;42.8
2023/08/10 16:02:46;27.34;;41.3
2023/08/10 16:22:45;26.93;;41.9
2023/08/10 16:42:45;26.82;;
2023/08/10 17:02:45;26.65;;42.2
2023/08/10 17:22:45;26.62;;45.6
2023/08/10 17:42:45;26.67;;46.2
2023/08/10 18:02:44;26.16;;
2023/08/10 18:22:44;25.4;;48.2
2023/08/10 18:42:44;24.77;;49.6
2023/08/10 19:02:44;24.26;;50.8
2023/08/10 19:22:43;23.48;;52.2
2023/08/10 19:42:43;22.57;;54.8
2023/08/10 20:02:43;21.75;;59.7
2023/08/10 20:22:43;20.66;;65.2
2023/08/10 20:42:43;20.06;;
2023/08/10 21:02:42;19.69;;68.5
2023/08/10 21:22:42;19.28;;70.3
2023/08/10 21:42:42;19.23;;71.4
2023/08/10 22:02:42;19.25;;72.4
2023/08/10 22:22:41;19.11;;72.6
2023/08/10 22:42:41;19.58;;66.7
2023/08/10 23:02:41;19.7;;67.5
2023/08/10 23:22:41;19.67;;69.4
2023/08/10 23:42:41;19.6;;71.3
