Timestamp;T (°C);CT (°C);H (%)
2023/09/10 00:14:35;16.86;;88.2
2023/09/10 00:34:35;16.69;;
2023/09/10 00:54:34;16.56;;
2023/09/10 01:14:34;16.47;;89.8
2023/09/10 01:34:34;16.34;;88.8
2023/09/10 01:54:34;16.25;;89.5
2023/09/10 02:14:34;16.15;;90.4
2023/09/10 02:34:33;16.09;;90.5
2023/09/10 02:54:34;16.24;;
2023/09/10 03:14:33;16.09;;88.6
2023/09/10 03:34:33;16.07;;89.4
2023/09/10 03:54:32;16.02;;89.6
2023/09/10 04:14:32;;;90.8
2023/09/10 04:34:32;15.92;;90.8
2023/09/10 04:54:32;15.93;;92.3
2023/09/10 05:14:32;15.85;;90.7
2023/09/10 05:34:31;15.77;;
2023/09/10 05:54:31;15.74;;91.6
2023/09/10 06:14:31;15.7;;92.9
2023/09/10 06:34:31;15.64;;92.1
2023/09/10 06:54:30;15.66;;91.4
2023/09/10 07:14:30;15.74;;89.4
2023/09/10 07:34:30;16.01;;89.2
2023/09/10 07:54:30;16.63;;81.7
2023/09/10 08:14:30;17.67;;
2023/09/10 08:34:29;18.58;;
2023/09/10 08:54:29;19.38;;64.1
2023/09/10 09:14:29;19.91;;62.6
2023/09/10 09:34:29;20.41;;61.1
2023/09/10 09:54:28;20.91;;60.8
2023/09/10 10:14:28;21.48;;60.2
2023/09/10 10:34:28;21.9;;59.7
2023/09/10 10:54:28;22.23;;55.9
2023/09/10 11:14:28;22.79;;53.2
2023/09/10 11:34:27;23.39;;53.4
2023/09/10 11:54:27;23.71;;52.9
2023/09/10 12:14:27;24.34;;
2023/09/10 12:34:27;24.6;;48.6
2023/09/10 12:54:26;25.1;;49.4
2023/09/10 13:14:26;25.13;;50.2
2023/09/10 13:34:26;25.73;;49.3
2023/09/10 13:54:26;25.75;;48.8
2023/09/10 14:14:25;26.18;;48.1
2023/09/10 14:34:25;26.15;;48.4
2023/09/10 14:54:25;26.45;;47.3
2023/09/10 15:14:25;26.77;;47.5
2023/09/10 15:34:25;26.9;;46.8
2023/09/10 15:54:24;26.69;;48.7
2023/09/10 16:14:24;26.79;;49.7
2023/09/10 16:34:24;26.72;;49.4
2023/09/10 16:54:24;26.48;;51.2
2023/09/10 17:14:24;26.16;;52.7
2023/09/10 17:34:23;25.9;;54.8
2023/09/10 17:54:23;25.3;;56.7
2023/09/10 18:14:23;24.82;;59.2
2023/09/10 18:34:23;24.36;;60.9
2023/09/10 18:54:22;23.69;;61.6
2023/09/10 19:14:22;22.94;;63.1
2023/09/10 19:34:22;21.49;;
2023/09/10 19:54:22;20.3;;75.1
2023/09/10 20:14:21;19.69;;76.5
2023/09/10 20:34:21;19.58;;75.7
2023/09/10 20:54:21;18.77;;
2023/09/10 21:14:21;18.36;;79.5
2023/09/10 21:34:21;18.03;;81.9
2023/09/10 21:54:20;17.73;;83.2
2023/09/10 22:14:20;17.53;;84.3
2023/09/10 22:34:20;17.32;;85.3
2023/09/10 22:54:20;17.14;;86.6
2023/09/10 23:14:19;17.01;;87.3
2023/09/10 23:34:19;16.88;;87.4
2023/09/10 23:54:19;16.78;;
