Timestamp;T (°C);CT (°C);H (%)
2023/11/10 00:19:26;14.27;13.75;93.8
2023/11/10 01:19:25;14.34;13.81;93.9
2023/11/10 01:39:25;14.28;13.75;93.8
2023/11/10 01:59:25;14.29;13.81;93.9
2023/11/10 02:19:24;14.32;13.81;93.7
2023/11/10 02:39:24;14.34;13.87;93.7
2023/11/10 03:39:23;14.27;13.75;94.2
2023/11/10 03:59:23;14.28;13.75;94.2
2023/11/10 04:19:23;14.29;13.75;94.2
2023/11/10 04:39:23;14.31;13.75;94.3
2023/11/10 04:59:23;14.3;13.81;94.4
2023/11/10 05:19:22;14.31;13.75;94.4
2023/11/10 05:39:22;14.32;13.75;94.4
2023/11/10 06:19:22;14.32;13.81;94.7
2023/11/10 06:59:21;14.3;13.75;94.5
2023/11/10 07:39:21;14.3;13.75;94.6
2023/11/10 07:59:21;14.36;13.81;94.8
2023/11/10 08:19:20;14.38;13.87;
2023/11/10 08:59:20;14.46;;95.5
2023/11/10 09:19:20;14.48;;95.7
2023/11/10 10:39:19;14.68;14.12;96.5
2023/11/10 11:39:18;14.74;14.25;96.4
2023/11/10 11:59:18;14.76;14.25;96.4
2023/11/10 12:19:18;14.77;14.25;96.2
2023/11/10 12:39:18;14.78;14.25;96.4
2023/11/10 12:59:17;14.78;14.25;96.5
2023/11/10 13:19:17;14.79;14.25;96.5
2023/11/10 14:19:18;14.79;14.31;96.4
2023/11/10 14:39:16;14.81;14.31;96.4
2023/11/10 14:59:16;14.83;14.31;
2023/11/10 15:19:16;14.78;14.31;
2023/11/10 15:59:15;14.77;14.25;96.1
2023/11/10 16:19:15;14.81;14.25;96.4
2023/11/10 16:59:15;14.75;14.25;96.4
2023/11/10 18:19:14;14.71;14.18;95.8
2023/11/10 18:39:14;14.72;14.18;95.5
2023/11/10 18:59:13;14.66;14.12;95.2
2023/11/10 19:59:13;14.68;14.18;
2023/11/10 20:59:12;14.64;14.06;
2023/11/10 21:19:12;14.57;14.06;
2023/11/10 21:39:12;14.55;14.06;
2023/11/10 22:39:11;14.52;;94.5
2023/11/10 22:59:11;14.5;13.93;94.4
2023/11/10 23:19:11;14.51;;94.4
2023/11/10 23:39:10;14.52;13.93;94.1
2023/11/10 23:59:10;14.49;13.93;
