"id";"date";"lat";"lon";"forecast"
"4403010101718";"080320180800";"593984.19";"4876079.91";"0.242"
"4403910102463";"080320180800";"599939.12";"4877167.12";"0.339"
"4404200077934";"080320180800";"403411.74";"4877441.88";"0.3"
"4404420077211";"080320180800";"397622.93";"4877773.6";"0.045"
"4404520100601";"080320180800";"585011.56";"4877635.88";"0.587"
"4404630101118";"080320180800";"589151.82";"4877812.64";"0.5"
"4404780101100";"080320180800";"589005.38";"4877977.3";"0.049"
"4404880082108";"080320180800";"436860.49";"4877792.21";"0.16"
"4404950079147";"080320180800";"413141.12";"4878139.76";"0.373"
"4405020100141";"080320180800";"581319.46";"4878144.85";"0.341"
"4405200098359";"080320180800";"567042.27";"4878184.52";"0.306"
"4405690101742";"080320180800";"594134.1";"4879059.33";"0.007"
"4405720080413";"080320180800";"423292.81";"4878869.21";"0.291"
"4405760102075";"080320180800";"596800.24";"4879175.64";"0.294"
"4405830101682";"080320180800";"593651.3";"4879208";"0.385"
"4406390078664";"080320180800";"409293.88";"4879791.28";"0.335"
"4406390099723";"080320180800";"577953.01";"4879626.15";"0.014"
"4406390100817";"080320180800";"586714.76";"4879735.39";"0.06"
"4406510100767";"080320180800";"586312.57";"4879863.43";"0.063"
"4406540080043";"080320180800";"420340.19";"4879815.14";"0.291"
"4406880081796";"080320180800";"434383.2";"4880038.02";"0.055"
"4406940077306";"080320180800";"398427.16";"4880560.81";"0.211"
"4407130099384";"080320180800";"575228.62";"4880416.59";"0.286"
"4407490100090";"080320180800";"580877.31";"4880883.28";"0.329"
"4407680081342";"080320180800";"430756.8";"4880963.8";"0.113"
"4408050081582";"080320180800";"432682.72";"4881354.84";"0.103"
"4408320078733";"080320180800";"409875.82";"4881927.37";"0.137"
"4408380101288";"080320180800";"590456.67";"4881996.31";"0.027"
"4408940101794";"080320180800";"594498.92";"4882675.09";"0.008"
"4409110101034";"080320180800";"588412.22";"4882779.57";"0.245"
"4409400101707";"080320180800";"593795.17";"4883176.08";"0.45"
"4409450098097";"080320180800";"564897.11";"4882884.06";"0.285"
"4409470098094";"080320180800";"564872.88";"4882906.04";"0.008"
"4410330099305";"080320180800";"574555.83";"4883963.68";"0.013"
"4410380100070";"080320180800";"580677.9";"4884091.27";"0.394"
"4410630097348";"080320180800";"558889.84";"4884138.46";"0.248"
"4410700098282";"080320180800";"566364.03";"4884287.18";"0.255"
"4411230099655";"080320180800";"577345.37";"4884995.58";"0.387"
"4411600101040";"080320180800";"588423.16";"4885545.89";"0.262"
"4411780078675";"080320180800";"409464.32";"4885776.81";"0.01"
"4412280079965";"080320180800";"419793.22";"4886198.21";"0.305"
"4412750077292";"080320180800";"398414.67";"4887015.8";"0.007"
"4412780100003";"080320180800";"580109.27";"4886750.45";"0.075"
"4412950098689";"080320180800";"569594.9";"4886819.87";"0.03"
"4413200081189";"080320180800";"429597.33";"4887107.93";"0.029"
"4413250097903";"080320180800";"563303.66";"4887089.68";"0.296"
"4413490101972";"080320180800";"595850.38";"4887749.42";"0.306"
"4413800099062";"080320180800";"572568.52";"4887796.17";"0.32"
"4414440081634";"080320180800";"433171.21";"4888448.06";"0.05"
"4414660082624";"080320180800";"441091.46";"4888616.65";"0.109"
"4414820081645";"080320180800";"433263.48";"4888869.24";"0.086"
"4414830096402";"080320180800";"551282.55";"4888740.23";"0.253"
"4415320097637";"080320180800";"561154.41";"4889368.77";"0.267"
"4415590100333";"080320180800";"582710.16";"4889904.2";"0.411"
"4416170075908";"080320180800";"387407.26";"4890994.82";"0.001"
"4416400082200";"080320180800";"437718.75";"4890580.59";"0.065"
"4416910101500";"080320180800";"592021.57";"4891494.24";"0.549"
"4417090102082";"080320180800";"596671.56";"4891760.9";"0.527"
"4417140096068";"080320180800";"548592.46";"4891285.75";"0.247"
"4417750080444";"080320180800";"423696.27";"4892228.24";"0.011"
"4417890096187";"080320180800";"549537.52";"4892125.88";"0.198"
"4418990097150";"080320180800";"557224.5";"4893410.12";"0.258"
"4419310077331";"080320180800";"398838.95";"4894297.36";"0.121"
"4419320083788";"080320180800";"450439.92";"4893715.73";"0.086"
"4419420074894";"080320180800";"379365.9";"4894748.67";"0.145"
"4419510097710";"080320180800";"561694.54";"4894028.16";"0.269"
"4419570083020";"080320180800";"444304.86";"4894042.67";"0.047"
"4419800098490";"080320180800";"567924.33";"4894411.7";"0.307"
"4420310082933";"080320180800";"443616.7";"4894870.55";"0.103"
"4421090101163";"080320180800";"589264.29";"4896099.96";"0.413"
"4421110079444";"080320180800";"415750.63";"4896058.07";"0.036"
"4421360095403";"080320180800";"543245.38";"4895935.93";"0.3"
"4422000078328";"080320180800";"406848.9";"4897167.24";"0.009"
"4422200099000";"080320180800";"571970.44";"4897120.83";"0.379"
"4422670099667";"080320180800";"577291.99";"4897703.41";"0.08"
"4422890100683";"080320180800";"585403.53";"4898048.3";"0.038"
"4423130097155";"080320180800";"557224.42";"4898008.9";"0.251"
"4423230082024";"080320180800";"436385.19";"4898180.37";"0.059"
"4423230082025";"080320180800";"436393.17";"4898180.29";"0.014"
"4423360076572";"080320180800";"392846.94";"4898892.16";"0.075"
"4423410081182";"080320180800";"429662.99";"4898449.05";"0.013"
"4423530081194";"080320180800";"429760.25";"4898581.31";"0.217"
"4424240100033";"080320180800";"580193.9";"4899482.32";"0.006"
"4424330081958";"080320180800";"435870.07";"4899407.32";"0.018"
"4424400081958";"080320180800";"435870.83";"4899485.07";"0.027"
"4424500096147";"080320180800";"549162.85";"4899465.42";"0.236"
"4424690101517";"080320180800";"592036.34";"4900137.65";"0.2"
"4424970099658";"080320180800";"577190.07";"4900257.26";"0.293"
"4424990098400";"080320180800";"567146.21";"4900169.02";"0.32"
"4425000099690";"080320180800";"577445.16";"4900293.59";"0.256"
"4425780084492";"080320180800";"456114";"4900850.95";"0.08"
"4426000078056";"080320180800";"404740.84";"4901641.44";"0.006"
"4426390075183";"080320180800";"381815.09";"4902448.49";"0.089"
"4426430097370";"080320180800";"558908.57";"4901689.52";"0.276"
"4427000094297";"080320180800";"534377.14";"4902148.33";"0.203"
"4427470078364";"080320180800";"407222.58";"4903238.92";"0.185"
"4427470096596";"080320180800";"552721.35";"4902792.13";"0.246"
"4427520095977";"080320180800";"547781.08";"4902809.83";"0.271"
"4427780079022";"080320180800";"412478.31";"4903510.9";"0.004"
"4428240098635";"080320180800";"568984.42";"4903798.4";"0.094"
"4428360082053";"080320180800";"436671.95";"4903876.22";"0.044"
"4428420083714";"080320180800";"449925.92";"4903827.92";"0.08"
"4428430083714";"080320180800";"449926.01";"4903839.03";"0.078"
"4428610079539";"080320180800";"416615.73";"4904378.92";"0.148"
"4428650082025";"080320180800";"436451.66";"4904200.51";"0.013"
"4428970083006";"080320180800";"444281.91";"4904484.55";"0.069"
"4429320082979";"080320180800";"444069.82";"4904875.15";"0.017"
"4429510094814";"080320180800";"538486.98";"4904959.19";"0.257"
"4429670093735";"080320180800";"529878.29";"4905092.06";"0.014"
"4429680093736";"080320180800";"529886.22";"4905103.21";"0.007"
"4429850096775";"080320180800";"554128.02";"4905447.34";"0.244"
"4429860076386";"080320180800";"391481.3";"4906136.48";"0.07"
"4430000098000";"080320180800";"563898.45";"4905701.96";"0.078"
"4430350101195";"080320180800";"589379.66";"4906388.92";"0.358"
"4430410102168";"080320180800";"597139.85";"4906566.1";"0.318"
"4430540097658";"080320180800";"561164.72";"4906275.72";"0.289"
"4430620084830";"080320180800";"458846.02";"4906209.4";"0.052"
"4430620084831";"080320180800";"458854";"4906209.35";"0.014"
"4431000077442";"080320180800";"399924.63";"4907268.34";"0.035"
"4431010099845";"080320180800";"578602.55";"4906983.9";"0.052"
"4431090094410";"080320180800";"535254.57";"4906696.06";"0.111"
"4431270095486";"080320180800";"543834.88";"4906947.76";"0.164"
"4431320081598";"080320180800";"433075.08";"4907200.21";"0.013"
"4431330081596";"080320180800";"433059.24";"4907211.48";"0.039"
"4431880093298";"080320180800";"526382.29";"4907531.87";"0.218"
"4432190093453";"080320180800";"527616.88";"4907881.29";"0.157"
"4432220093455";"080320180800";"527632.68";"4907914.68";"0.008"
"4432320096148";"080320180800";"549105.76";"4908151.5";"0.269"
"4432710091691";"080320180800";"513565.48";"4908414.82";"0.261"
"4433300083829";"080320180800";"450884.3";"4909241.41";"0.073"
"4433300100335";"080320180800";"582478.55";"4909575.61";"0.009"
"4433420080872";"080320180800";"427311.05";"4909594.67";"0.015"
"4433430083478";"080320180800";"448087.1";"4909407.47";"0.11"
"4433440075586";"080320180800";"385169.43";"4910222.03";"0.008"
"4433540084801";"080320180800";"458635.27";"4909454.26";"0.069"
"4433620092104";"080320180800";"516855.86";"4909433.22";"0.235"
"4433910098221";"080320180800";"565617.83";"4910062.43";"0.317"
"4434170101403";"080320180800";"590979.77";"4910654.87";"0.292"
"4434210093562";"080320180800";"528476.3";"4910128.73";"0.028"
"4434560084375";"080320180800";"455246.9";"4910609.65";"0.071"
"4434700091593";"080320180800";"512779.81";"4910623.65";"0.114"
"4434970096991";"080320180800";"555802.6";"4911148.85";"0.314"
"4435050094808";"080320180800";"538403.03";"4911112.48";"0.198"
"4435240095841";"080320180800";"546634.68";"4911377.01";"0.008"
"4435290097641";"080320180800";"560979.96";"4911550.54";"0.346"
"4435450092093";"080320180800";"516762.98";"4911465.68";"0.146"
"4436180098966";"080320180800";"571529.16";"4912646.11";"0.097"
"4436190085273";"080320180800";"462415.12";"4912374.98";"0.042"
"4436190102008";"080320180800";"595769.57";"4912967.48";"0.206"
"4436330101056";"080320180800";"588181.34";"4913016.21";"0.13"
"4436640084667";"080320180800";"457589.41";"4912904.47";"0.053"
"4436660099559";"080320180800";"576248.33";"4913232.7";"0.025"
"4436690083225";"080320180800";"446100.03";"4913044.9";"0.057"
"4436810079644";"080320180800";"417568.56";"4913476.49";"0.045"
"4436920098830";"080320180800";"570436.57";"4913456.31";"0.012"
"4436920098832";"080320180800";"570452.5";"4913456.48";"0.316"
"4436940098928";"080320180800";"571217.15";"4913486.99";"0.025"
"4436960081910";"080320180800";"435625.17";"4913439.86";"0.093"
"4437060075275";"080320180800";"382762.28";"4914287.07";"0.008"
"4437230085732";"080320180800";"466078.72";"4913510.1";"0.132"
"4437490094577";"080320180800";"536546.79";"4913812.19";"0.04"
"4437780081139";"080320180800";"429492.03";"4914414.23";"0.188"
"4438240085556";"080320180800";"464682.58";"4914639.42";"0.014"
"4438310095842";"080320180800";"546618.33";"4914787.1";"0.286"
"4438400090607";"080320180800";"504917.75";"4914722.91";"0.031"
"4438720080178";"080320180800";"421848.79";"4915545.66";"0.04"
"4438780075472";"080320180800";"384365.76";"4916169.57";"0.009"
"4439170078147";"080320180800";"405678.73";"4916259.58";"0.012"
"4439360092710";"080320180800";"521665.85";"4915823.16";"0.099"
"4439370092710";"080320180800";"521665.82";"4915834.27";"0.052"
"4439920082803";"080320180800";"442769.09";"4916661.34";"0.033"
"4440040089459";"080320180800";"495774.45";"4916544.2";"0.04"
"4440230082722";"080320180800";"442127.11";"4917011.38";"0.011"
"4440290090932";"080320180800";"507504.17";"4916824.69";"0.117"
"4440350086477";"080320180800";"472029.18";"4916947.46";"0.055"
"4440530096205";"080320180800";"549491.21";"4917274.26";"0.279"
"4440580100147";"080320180800";"580879.56";"4917643.25";"0.291"
"4440610096822";"080320180800";"554403.46";"4917402.21";"0.262"
"4440640086246";"080320180800";"470191.21";"4917277.76";"0.073"
"4440670085260";"080320180800";"462340.33";"4917351.8";"0.099"
"4440680095338";"080320180800";"542586.45";"4917392.21";"0.26"
"4440810084122";"080320180800";"453280.1";"4917566.07";"0.223"
"4440840091815";"080320180800";"514534.17";"4917447.4";"0.01"
"4441140088841";"080320180800";"490854.82";"4917771.15";"0.054"
"4441260084118";"080320180800";"453251.84";"4918066.14";"0.015"
"4441390081708";"080320180800";"434065.55";"4918376.64";"0.018"
"4441580084825";"080320180800";"458883.02";"4918383.57";"0.063"
"4441680090091";"080320180800";"500807.1";"4918364.47";"0.034"
"4441810076919";"080320180800";"395945.07";"4919340.92";"0.013"
"4442110093219";"080320180800";"525707.67";"4918892.45";"0.035"
"4442370089726";"080320180800";"497901.54";"4919131.23";"0.122"
"4442420092849";"080320180800";"522761.06";"4919225.87";"0.25"
"4442430094101";"080320180800";"532727.1";"4919279.29";"0.116"
"4442670101731";"080320180800";"593459.15";"4920133.29";"0.001"
"4442800089343";"080320180800";"494853.16";"4919610.59";"0.048"
"4442850090635";"080320180800";"505136.95";"4919665.99";"0.08"
"4443230088246";"080320180800";"486122.48";"4920101.09";"0.045"
"4443420100317";"080320180800";"582193.45";"4920814.76";"0.006"
"4443430087416";"080320180800";"479517.18";"4920340.75";"0.054"
"4443440089611";"080320180800";"496986.68";"4920320.12";"0.07"
"4443830100928";"080320180800";"587050.19";"4921333.31";"0.23"
"4443850091074";"080320180800";"508629.73";"4920780.41";"0.298"
"4444080090472";"080320180800";"503838.75";"4921031.37";"0.055"
"4444190094786";"080320180800";"538168.35";"4921263.85";"0.017"
"4444250088448";"080320180800";"487732.36";"4921230.83";"0.056"
"4444370091699";"080320180800";"513602.41";"4921366.44";"0.334"
"4444470097844";"080320180800";"562500.15";"4921762.67";"0.184"
"4444560080761";"080320180800";"426565.71";"4921978.53";"0.018"
"4444750096189";"080320180800";"549328.36";"4921960.76";"0.235"
"4444780096994";"080320180800";"555733.45";"4922045.68";"0.189"
"4445530088956";"080320180800";"491776.66";"4922646.21";"0.055"
"4445620087356";"080320180800";"479047.52";"4922774.87";"0.032"
"4445620098232";"080320180800";"565574.76";"4923070.4";"0.413"
"4445960089796";"080320180800";"498459.75";"4923118.74";"0.131"
"4446110093877";"080320180800";"530924.66";"4923358.25";"0.227"
"4446230085809";"080320180800";"466743.37";"4923503.86";"0.01"
"4446270093952";"080320180800";"531520.44";"4923538.83";"0.209"
"4446270093953";"080320180800";"531528.39";"4923538.86";"0.008"
"4446490078827";"080320180800";"411205.65";"4924314.31";"0.024"
"4446490087049";"080320180800";"476608.58";"4923749.6";"0.067"
"4446500085800";"080320180800";"466673.32";"4923804.14";"0.235"
"4446640099205";"080320180800";"573303.01";"4924285.9";"0.007"
"4446780090954";"080320180800";"507670.96";"4924033.8";"0.306"
"4446950086274";"080320180800";"470446.08";"4924285.72";"0.505"
"4447290094588";"080320180800";"536573.41";"4924698.23";"0.029"
"4447420087331";"080320180800";"478855.15";"4924774.92";"0.137"
"4447430087331";"080320180800";"478855.18";"4924786.02";"0.011"
"4447510090071";"080320180800";"500647.31";"4924840.27";"0.173"
"4447780100583";"080320180800";"584247.83";"4925684.8";"0.185"
"4447830084847";"080320180800";"459101.89";"4925324.82";"0.056"
"4448020087987";"080320180800";"484074.18";"4925426.45";"0.127"
"4448230084857";"080320180800";"459184.21";"4925768.63";"0.012"
"4448310092428";"080320180800";"519390.43";"4925757.54";"0.113"
"4448560089785";"080320180800";"498373";"4926006.79";"0.074"
"4448610087360";"080320180800";"479090.06";"4926096";"0.153"
"4448760091821";"080320180800";"514562.36";"4926244.85";"0.305"
"4448800093402";"080320180800";"527133.55";"4926329.43";"0.131"
"4448850089001";"080320180800";"492139.18";"4926333.55";"0.305"
"4449220081881";"080320180800";"435529.22";"4927060.23";"0.015"
"4449530079792";"080320180800";"418924.04";"4927590.76";"0.128"
"4449970101794";"080320180800";"593843.68";"4928249.21";"0.182"
"4450560096325";"080320180800";"550360.59";"4928422.67";"0.001"
"4450670099886";"080320180800";"578665.85";"4928825.59";"0.001"
"4451110081744";"080320180800";"434461.15";"4929170.53";"0.044"
"4451400098421";"080320180800";"567012.28";"4929506.04";"0.003"
"4451580091556";"080320180800";"512449.25";"4929372.91";"0.073"
"4451680091596";"080320180800";"512766.94";"4929484.6";"0.013"
"4451700079015";"080320180800";"412778.89";"4930081.26";"0.017"
"4451720091034";"080320180800";"508300.35";"4929521.85";"0.04"
"4451770086731";"080320180800";"474102.46";"4929624.15";"0.099"
"4451780086731";"080320180800";"474102.5";"4929635.26";"0.201"
"4452010089859";"080320180800";"498962.09";"4929838.87";"0.242"
"4452040089474";"080320180800";"495902.47";"4929873.45";"0.068"
"4452170085383";"080320180800";"463391.82";"4930120.16";"0.066"
"4452220083861";"080320180800";"451297.06";"4930255.31";"0.035"
"4452810095483";"080320180800";"543650.69";"4930873.6";"0.285"
"4453010088582";"080320180800";"488815.56";"4930959.35";"0.033"
"4453020088582";"080320180800";"488815.58";"4930970.45";"0.009"
"4453060092083";"080320180800";"516633.49";"4931026.21";"0.084"
"4453810080150";"080320180800";"421827.63";"4932310.03";"0.01"
"4454030089382";"080320180800";"495173.02";"4932084.43";"0.054"
"4454250077806";"080320180800";"403212.58";"4933050.07";"0"
"4454260086939";"080320180800";"475765.89";"4932383.62";"0.219"
"4454360100319";"080320180800";"582055.97";"4932966.97";"0.23"
"4454420096114";"080320180800";"548651.25";"4932697.56";"0.006"
"4454640081650";"080320180800";"433754.08";"4933099.22";"0.043"
"4454720094516";"080320180800";"535955.15";"4932948.2";"0.01"
"4454860089542";"080320180800";"496444.63";"4933005.55";"0.081"
"4454860094472";"080320180800";"535604.79";"4933101.79";"0.159"
"4455060089569";"080320180800";"496659.22";"4933227.6";"0.01"
"4455360084925";"080320180800";"459774.16";"4933685.18";"0.03"
"4455420092842";"080320180800";"522655.15";"4933665.86";"0.25"
"4455750074944";"080320180800";"380507.27";"4935095.6";"0.006"
"4455810082594";"080320180800";"441264.57";"4934326.52";"0.01"
"4456280087678";"080320180800";"481642.92";"4934608.08";"0.001"
"4456530096794";"080320180800";"554033.56";"4935084.03";"0.132"
"4456640089475";"080320180800";"495913.71";"4934983.09";"0.023"
"4456720086597";"080320180800";"473060.41";"4935126.93";"0.214"
"4456830090778";"080320180800";"506260.39";"4935195.75";"0.184"
"4456860098867";"080320180800";"570491.23";"4935608.48";"0.013"
"4456870083353";"080320180800";"447302.1";"4935452.09";"0.03"
"4457030090749";"080320180800";"506029.91";"4935417.69";"0.01"
"4457130089489";"080320180800";"496025.22";"4935527.31";"0.006"
"4457230086578";"080320180800";"472911.91";"4935694.07";"0.015"
"4457360080181";"080320180800";"422121.33";"4936250.4";"0.019"
"4457690092772";"080320180800";"522090.61";"4936185.46";"0.071"
"4457720092831";"080320180800";"522558.92";"4936220.39";"0.011"
"4458170095847";"080320180800";"546500.41";"4936847.53";"0.197"
"4458690094825";"080320180800";"538383.61";"4937372.1";"0.384"
"4458890088778";"080320180800";"490382.7";"4937488.31";"0.204"
"4459360097675";"080320180800";"561000";"4938289.59";"0.001"
"4459390101144";"080320180800";"588533.45";"4938640.42";"0.011"
"4459920102592";"080320180800";"600017.28";"4939396.31";"0.001"
"4460390087556";"080320180800";"480687.76";"4939176.3";"0.023"
"4460470092363";"080320180800";"518834.46";"4939263.28";"0.01"
"4460470092364";"080320180800";"518842.4";"4939263.3";"0.105"
"4461060083014";"080320180800";"444650.11";"4940128.84";"0.03"
"4461330091875";"080320180800";"514959.69";"4940208.51";"0.026"
"4462080096350";"080320180800";"550459.8";"4941220.61";"0.043"
"4463000097314";"080320180800";"558098.45";"4942306.62";"0"
"4463030098681";"080320180800";"568941.37";"4942446.28";"0"
"4463250074783";"080320180800";"379383.98";"4943450.38";"0.008"
"4463270094054";"080320180800";"532238.11";"4942426.31";"0.027"
"4463610095794";"080320180800";"546036.75";"4942887.32";"0.012"
"4463890080503";"080320180800";"424762.41";"4943473.72";"0.024"
"4464020093300";"080320180800";"526254.17";"4943232.45";"0.013"
"4464310095000";"080320180800";"539734.5";"4943623.21";"0.003"
"4464470087914";"080320180800";"483540.33";"4943700.52";"0.037"
"4464690086361";"080320180800";"471225.89";"4943988.14";"0.02"
"4464920098208";"080320180800";"565168.34";"4944506.87";"0.007"
"4466390077203";"080320180800";"398633.82";"4946608.59";"0.001"
"4467360090917";"080320180800";"507350.97";"4946893.71";"0.014"
"4467420082333";"080320180800";"439312.94";"4947242.15";"0.007"
"4467720092003";"080320180800";"515957.86";"4947309.02";"0.001"
"4467830084633";"080320180800";"457546.06";"4947551.79";"0.019"
"4467860090231";"080320180800";"501913.43";"4947445.29";"0.127"
"4468050092194";"080320180800";"517470.69";"4947679.49";"0.089"
"4468190088842";"080320180800";"490905.39";"4947818.12";"0.014"
"4468690080925";"080320180800";"428168.64";"4948767.54";"0.001"
"4468940101678";"080320180800";"592619.91";"4949307.98";"0.228"
"4469220095917";"080320180800";"546967.06";"4949126.01";"0.001"
"4469470087678";"080320180800";"481684.64";"4949259.67";"0.05"
"4469470096847";"080320180800";"554333.75";"4949461.45";"0.002"
"4469780101244";"080320180800";"589167.97";"4950192.69";"0.255"
"4469920078508";"080320180800";"409034.6";"4950375.63";"0.007"
"4470560080270";"080320180800";"423002.96";"4950904.69";"0.009"
"4471210095697";"080320180800";"545208.39";"4951324.13";"0.002"
"4471500097983";"080320180800";"563312.57";"4951798.36";"0.001"
"4471670081583";"080320180800";"433417.11";"4952021.82";"0.001"
"4472610091497";"080320180800";"511937.46";"4952732.34";"0"
"4472720099344";"080320180800";"574076.93";"4953268.27";"0.023"
"4473030075731";"080320180800";"387093.67";"4954178.28";"0"
"4473310100233";"080320180800";"581108.61";"4954008.31";"0.031"
"4474440081750";"080320180800";"434771";"4955085.28";"0.002"
