Timestamp;T (°C);CT (°C);H (%)
2023/05/10 00:15:25;12.83;;99.3
2023/05/10 00:35:25;12.81;;99.2
2023/05/10 00:55:25;12.78;;99.2
2023/05/10 01:15:24;12.79;;99.2
2023/05/10 01:55:24;12.78;11.93;99.3
2023/05/10 02:15:24;12.76;11.93;99.2
2023/05/10 02:35:23;12.74;11.93;99.2
2023/05/10 02:55:23;12.73;11.93;
2023/05/10 03:15:23;12.68;11.93;
2023/05/10 03:35:23;12.68;11.93;
2023/05/10 03:55:23;12.65;11.87;98.9
2023/05/10 04:15:22;12.68;11.87;
2023/05/10 04:35:22;12.66;11.87;
2023/05/10 04:55:22;12.68;11.87;
2023/05/10 05:15:22;12.71;11.87;
2023/05/10 05:35:21;12.72;11.87;99.1
2023/05/10 05:55:21;12.72;11.87;99.1
2023/05/10 06:15:21;12.72;11.87;99.1
2023/05/10 06:35:23;12.73;11.87;
2023/05/10 06:55:20;12.73;11.87;99.1
2023/05/10 07:15:20;12.69;11.87;99.1
2023/05/10 07:55:20;12.78;11.87;99.2
2023/05/10 08:15:20;12.85;11.87;99.3
2023/05/10 08:35:19;12.86;11.87;99.2
2023/05/10 08:55:19;12.86;11.93;99.3
2023/05/10 09:15:19;12.89;11.93;99.4
2023/05/10 09:35:19;12.92;11.93;99.3
2023/05/10 09:55:19;12.94;11.93;99.4
2023/05/10 10:15:18;13.02;11.93;99.5
2023/05/10 10:35:18;13.03;;99.4
2023/05/10 10:55:18;12.98;;99.6
2023/05/10 11:15:17;;;99.7
2023/05/10 11:35:17;12.93;;99.7
2023/05/10 11:55:17;12.96;;99.8
2023/05/10 12:15:17;12.98;;99.8
2023/05/10 12:35:17;13.03;;99.9
2023/05/10 12:55:18;13.01;;99.9
2023/05/10 13:15:16;13.03;12.06;99.9
2023/05/10 13:55:16;13.1;12.06;99.9
2023/05/10 14:15:15;13.11;12.06;99.9
2023/05/10 14:35:15;13.07;12.06;99.9
2023/05/10 14:55:15;13.05;12.06;99.9
2023/05/10 15:15:15;13.03;12.06;99.9
2023/05/10 15:35:14;;12.06;99.9
2023/05/10 15:55:14;13.07;12.06;99.9
2023/05/10 16:15:14;13.09;12.06;99.9
2023/05/10 16:35:14;13.03;12.06;99.9
2023/05/10 16:55:14;13.07;12.12;99.9
2023/05/10 17:15:13;13.02;12.12;99.9
2023/05/10 17:35:13;13.21;12.12;99.9
2023/05/10 17:55:13;13.3;12.18;99.9
2023/05/10 18:15:13;13.38;12.18;99.9
2023/05/10 18:35:12;13.18;12.18;99.9
2023/05/10 18:55:12;13.11;12.12;99.9
2023/05/10 19:15:12;13.01;12.12;99.9
2023/05/10 19:35:12;12.98;12.12;99.9
2023/05/10 19:55:11;12.99;12.06;99.9
2023/05/10 20:15:11;12.91;12.06;99.9
2023/05/10 20:35:11;12.9;12.06;99.9
2023/05/10 20:55:11;12.92;12.06;99.9
2023/05/10 21:15:12;12.89;12.06;99.9
2023/05/10 21:35:11;12.91;12.06;99.9
2023/05/10 21:55:10;12.85;;99.9
2023/05/10 22:15:10;12.85;12.06;99.9
2023/05/10 22:35:10;12.87;;99.9
2023/05/10 22:55:09;12.82;;99.9
2023/05/10 23:15:09;12.85;;99.9
2023/05/10 23:35:09;12.8;;99.9
2023/05/10 23:55:09;12.78;;99.9
